Date,Tournament,Court,Surface,Wrank,Lrank,Wage,Lage,Wheight,Lheight,Wtitles,Ltitles,Wh2h,Lh2h,winner_hand,loser_hand,winner_weight,loser_weight,winner_YTD_Won_Lost,loser_YTD_Won_Lost,winner_YTD_Titles,loser_YTD_Titles,winner_CAREER_W_L,loser_CAREER_W_L,winner_Career_Prize_Money,loser_Career_Prize_Money,Winner,Loser
2019.08.05,Montreal,Outdoor,Hard,53,46,28,25,191,193,1,0,1,0,R,R,189,176,12/14,7/14,0,0,70/64,69/69,"$2,240,209","$3,114,801",Ilya Ivashka,Lloyd Harris
2019.08.05,Montreal,Outdoor,Hard,809,326,36,31,191,191,4,0,0,2,R,R,176,195,0/0,0/2,0,0,202/250,66/91,"$11,983,770","$2,676,041",Marcel Granollers,Marius Copil
2019.08.05,Montreal,Outdoor,Hard,560,301,43,32,211,185,8,0,1,0,R,R,230,165,0/0,0/0,0,0,371/346,55/117,"$10,160,232","$3,321,210",Ivo Karlovic,Evgeny Donskoy
2019.08.05,Montreal,Outdoor,Hard,107,280,32,23,175,180,0,0,0,0,R,R,170,175,7/7,0/1,0,0,128/148,0/1,"$4,631,891","$71,068",Ricardas Berankis,Alexis Galarneau
2019.08.05,Montreal,Outdoor,Hard,97,321,26,38,170,185,1,0,0,0,L,R,141,182,5/10,2/4,0,0,80/103,104/144,"$3,805,379","$4,016,044",Yoshihito Nishioka,Malek Jaziri
2019.08.05,Montreal,Outdoor,Hard,379,39,31,25,175,196,0,1,0,0,R,R,160,180,0/3,22/18,0,1,2/12,92/88,"$936,926","$3,901,007",Steven Diez,Alexander Bublik
2019.08.05,Montreal,Outdoor,Hard,84,434,33,28,183,180,1,0,0,0,R,R,174,167,7/14,0/0,0,0,117/144,2/6,"$5,185,800","$335,913",John Millman,Filip Peliwo
2019.08.05,Montreal,Outdoor,Hard,246,192,40,28,188,183,7,0,0,0,L,R,194,176,0/9,1/2,0,0,503/484,12/30,"$18,585,117","$1,607,003",Feliciano Lopez,Gregoire Barrere
2019.08.05,Montreal,Outdoor,Hard,36,552,32,27,175,188,1,0,0,0,R,R,165,179,13/16,0/0,0,0,111/121,0/6,"$5,429,957","$448,763",Daniel Evans,Thai-Son Kwiatkowski
2019.08.05,Montreal,Outdoor,Hard,518,388,29,25,196,188,4,0,0,0,R,R,201,172,0/0,0/0,0,0,186/182,5/14,"$6,291,443","$1,236,373",Bernard Tomic,Marc Polmans
2019.08.05,Montreal,Outdoor,Hard,702,379,31,31,183,175,0,0,0,0,L,R,165,160,0/0,0/3,0,0,13/41,2/12,"$1,666,323","$936,926",Bradley Klahn,Steven Diez
2019.08.05,Montreal,Outdoor,Hard,34,107,25,32,185,175,1,0,0,1,R,R,180,170,23/17,7/7,0,0,74/68,128/148,"$3,092,308","$4,631,891",Tommy Paul,Ricardas Berankis
2019.08.05,Montreal,Outdoor,Hard,53,97,28,26,191,170,1,1,0,0,R,L,189,141,12/14,5/10,0,0,70/64,80/103,"$2,240,209","$3,805,379",Ilya Ivashka,Yoshihito Nishioka
2019.08.05,Montreal,Outdoor,Hard,77,84,24,33,180,183,1,1,0,0,R,R,159,174,12/16,7/14,0,0,49/48,117/144,"$1,985,610","$5,185,800",Soonwoo Kwon,John Millman
2019.08.05,Montreal,Outdoor,Hard,246,560,40,43,188,211,7,8,4,7,L,R,194,230,0/9,0/0,0,0,503/484,371/346,"$18,585,117","$10,160,232",Feliciano Lopez,Ivo Karlovic
2019.08.05,Montreal,Outdoor,Hard,36,809,32,36,175,191,1,4,1,0,R,R,165,176,13/16,0/0,0,0,111/121,202/250,"$5,429,957","$11,983,770",Daniel Evans,Marcel Granollers
2019.08.05,Montreal,Outdoor,Hard,290,18,37,31,183,191,16,8,7,5,R,R,179,179,3/6,18/13,0,0,536/315,364/243,"$35,058,754","$21,498,490",Stan Wawrinka,Grigor Dimitrov
2019.08.05,Montreal,Outdoor,Hard,122,0,32,(1,193,188,0,18,2,4,R,R,202,205,2/11,2/6,0,0,166/202,467/237,"$7,597,772","$22,458,018",Jan-Lennard Struff,Jo-Wilfried Tsonga
2019.08.05,Montreal,Outdoor,Hard,21,215,23,31,185,188,1,0,1,1,L,R,165,165,17/15,2/3,0,0,151/125,97/123,"$9,303,108","$8,972,885",Denis Shapovalov,Pierre-Hugues Herbert
2019.08.05,Montreal,Outdoor,Hard,14,147,29,29,170,185,4,3,3,1,R,R,141,171,26/16,2/6,0,0,232/182,65/111,"$12,477,487","$4,438,907",Diego Schwartzman,Marco Cecchinato
2019.08.05,Montreal,Outdoor,Hard,34,374,25,27,185,193,1,0,1,0,R,R,180,186,23/17,0/1,0,0,74/68,4/19,"$3,092,308","$874,128",Tommy Paul,Brayden Schnur
2019.08.05,Montreal,Outdoor,Hard,11,98,26,30,188,188,4,1,4,0,L,R,181,181,32/16,13/15,2,0,135/101,122/120,"$7,012,074","$5,266,060",Cameron Norrie,Marton Fucsovics
2019.08.05,Montreal,Outdoor,Hard,84,246,33,40,183,188,1,7,2,0,R,L,174,194,7/14,0/9,0,0,117/144,503/484,"$5,185,800","$18,585,117",John Millman,Feliciano Lopez
2019.08.05,Montreal,Outdoor,Hard,80,213,34,34,180,183,1,1,4,0,L,R,174,159,15/16,1/7,0,0,232/278,172/229,"$9,175,704","$6,720,550",Adrian Mannarino,Mikhail Kukushkin
2019.08.05,Montreal,Outdoor,Hard,53,77,28,24,191,180,1,1,2,2,R,R,189,159,12/14,12/16,0,0,70/64,49/48,"$2,240,209","$1,985,610",Ilya Ivashka,Soonwoo Kwon
2019.08.05,Montreal,Outdoor,Hard,12,13,25,24,196,196,5,3,1,1,R,R,179,190,28/12,29/11,1,2,112/90,160/134,"$7,367,623","$8,193,645",Hubert Hurkacz,Taylor Fritz
2019.08.05,Montreal,Outdoor,Hard,64,92,36,33,183,196,15,3,8,2,R,R,174,176,14/11,3/17,0,0,576/357,240/286,"$19,538,187","$9,836,848",Richard Gasquet,Benoit Paire
2019.08.05,Montreal,Outdoor,Hard,70,69,26,27,185,188,5,2,1,0,R,R,187,181,16/16,14/16,0,0,97/86,89/98,"$4,824,894","$3,698,136",Cristian Garin,Laslo Djere
2019.08.05,Montreal,Outdoor,Hard,36,24,32,23,175,183,1,5,2,0,R,R,165,152,13/16,28/16,0,0,111/121,137/99,"$5,429,957","$7,228,398",Daniel Evans,Alex de Minaur
2019.08.05,Montreal,Outdoor,Hard,497,45,27,27,188,193,2,6,1,1,R,R,183,187,0/0,21/7,0,0,117/115,189/110,"$5,765,703","$11,194,480",Kyle Edmund,Nick Kyrgios
2019.08.05,Montreal,Outdoor,Hard,9,139,21,32,193,193,1,0,3,1,R,R,194,194,30/17,2/1,1,0,130/93,131/169,"$7,443,072","$6,845,063",Felix Auger-Aliassime,Vasek Pospisil
2019.08.05,Montreal,Outdoor,Hard,109,175,32,37,175,183,1,14,1,2,R,R,152,154,5/7,4/6,0,0,91/125,501/392,"$4,436,940","$15,918,767",Radu Albot,Gilles Simon
2019.08.05,Montreal,Outdoor,Hard,576,210,31,28,196,185,8,5,4,1,R,R,216,185,0/0,3/6,0,0,372/175,139/128,"$20,218,982","$8,105,164",Milos Raonic,Lucas Pouille
2019.08.05,Montreal,Outdoor,Hard,20,505,35,34,193,183,11,0,1,0,R,R,187,176,12/6,0/0,1,0,523/301,19/45,"$20,890,958","$1,729,767",Gael Monfils,Peter Polansky
2019.08.05,Montreal,Outdoor,Hard,204,67,32,31,183,180,1,6,2,4,L,R,174,154,0/0,22/16,0,1,119/138,314/213,"$5,731,930","$16,255,861",Guido Pella,David Goffin
2019.08.05,Montreal,Outdoor,Hard,16,702,33,31,198,183,20,0,1,0,R,L,196,165,21/13,0/0,0,0,570/319,13/41,"$30,588,972","$1,666,323",Marin Cilic,Bradley Klahn
2019.08.05,Montreal,Outdoor,Hard,28,75,30,32,185,183,5,1,4,1,R,R,174,183,12/21,8/18,0,0,143/159,160/212,"$8,371,034","$7,697,271",Nikoloz Basilashvili,Dusan Lajovic
2019.08.05,Montreal,Outdoor,Hard,22,95,37,28,208,183,16,0,3,1,R,R,238,181,17/14,8/14,0,0,474/300,83/109,"$21,433,777","$4,027,008",John Isner,Jordan Thompson
2019.08.05,Montreal,Outdoor,Hard,183,93,25,33,188,188,2,1,1,0,R,R,187,183,2/6,2/10,0,0,170/149,74/95,"$8,749,826","$3,598,235",Borna Coric,Peter Gojowczyk
2019.08.05,Montreal,Outdoor,Hard,19,518,34,29,183,196,10,4,2,1,R,R,165,201,23/10,0/0,1,0,359/215,186/182,"$16,083,239","$6,291,443",Roberto Bautista Agut,Bernard Tomic
2019.08.05,Montreal,Outdoor,Hard,1,0,26,(),198,,13,0,0,0,R,U,182,kg,27/10,0/212,0,0,249/109,0/13739,"$24,151,740",,Daniil Medvedev, Bye
2019.08.05,Montreal,Outdoor,Hard,61,0,35,(),178,,9,0,0,0,R,U,174,kg,13/13,0/212,0,0,399/352,0/13739,"$17,144,018",,Fabio Fognini, Bye
2019.08.05,Montreal,Outdoor,Hard,26,0,26,(),198,,4,0,0,0,R,U,192,kg,22/16,0/212,0,0,196/152,0/13739,"$11,161,554",,Karen Khachanov, Bye
2019.08.05,Montreal,Outdoor,Hard,158,0,32,(),178,,12,0,0,0,R,U,161,kg,0/0,0/212,0,0,431/211,0/13739,"$25,065,492",,Kei Nishikori, Bye
2019.08.05,Montreal,Outdoor,Hard,4,0,23,(),193,,9,0,0,0,R,U,198,kg,42/14,0/212,2,0,230/109,0/13739,"$19,838,180",,Stefanos Tsitsipas, Bye
2019.08.05,Montreal,Outdoor,Hard,2,0,25,(),198,,19,0,0,0,R,U,198,kg,29/10,0/212,0,0,339/150,0/13739,"$32,407,055",,Alexander Zverev, Bye
2019.08.05,Montreal,Outdoor,Hard,274,0,28,(),185,,17,0,0,0,R,U,174,kg,2/7,0/212,0,0,311/173,0/13739,"$29,015,317",,Dominic Thiem, Bye
2019.08.05,Montreal,Outdoor,Hard,3,0,36,(),185,,92,0,0,0,L,U,187,kg,35/3,0/212,4,0,1063/212,0/13739,"$131,338,131",,Rafael Nadal, Bye
2019.08.05,Montreal,Outdoor,Hard,204,109,32,32,183,175,1,1,1,0,L,R,174,152,0/0,5/7,0,0,119/138,91/125,"$5,731,930","$4,436,940",Guido Pella,Radu Albot
2019.08.05,Montreal,Outdoor,Hard,9,576,21,31,193,196,1,8,1,1,R,R,194,216,30/17,0/0,1,0,130/93,372/175,"$7,443,072","$20,218,982",Felix Auger-Aliassime,Milos Raonic
2019.08.05,Montreal,Outdoor,Hard,20,53,35,28,193,191,11,1,1,1,R,R,187,189,12/6,12/14,1,0,523/301,70/64,"$20,890,958","$2,240,209",Gael Monfils,Ilya Ivashka
2019.08.05,Montreal,Outdoor,Hard,16,84,33,33,198,183,20,1,2,0,R,R,196,174,21/13,7/14,0,0,570/319,117/144,"$30,588,972","$5,185,800",Marin Cilic,John Millman
2019.08.05,Montreal,Outdoor,Hard,28,122,30,32,185,193,5,0,3,2,R,R,174,202,12/21,2/11,0,0,143/159,166/202,"$8,371,034","$7,597,772",Nikoloz Basilashvili,Jan-Lennard Struff
2019.08.05,Montreal,Outdoor,Hard,70,22,26,37,185,208,5,16,2,2,R,R,187,238,16/16,17/14,0,0,97/86,474/300,"$4,824,894","$21,433,777",Cristian Garin,John Isner
2019.08.05,Montreal,Outdoor,Hard,80,183,34,25,180,188,1,2,4,0,L,R,174,187,15/16,2/6,0,0,232/278,170/149,"$9,175,704","$8,749,826",Adrian Mannarino,Borna Coric
2019.08.05,Montreal,Outdoor,Hard,19,14,34,29,183,170,10,4,2,1,R,R,165,141,23/10,26/16,1,0,359/215,232/182,"$16,083,239","$12,477,487",Roberto Bautista Agut,Diego Schwartzman
2019.08.05,Montreal,Outdoor,Hard,1,497,26,27,198,188,13,2,2,2,R,R,182,183,27/10,0/0,0,0,249/109,117/115,"$24,151,740","$5,765,703",Daniil Medvedev,Kyle Edmund
2019.08.05,Montreal,Outdoor,Hard,61,34,35,25,178,185,9,1,1,0,R,R,174,180,13/13,23/17,0,0,399/352,74/68,"$17,144,018","$3,092,308",Fabio Fognini,Tommy Paul
2019.08.05,Montreal,Outdoor,Hard,26,290,26,37,198,183,4,16,2,2,R,R,192,179,22/16,3/6,0,0,196/152,536/315,"$11,161,554","$35,058,754",Karen Khachanov,Stan Wawrinka
2019.08.05,Montreal,Outdoor,Hard,64,158,36,32,183,178,15,12,8,3,R,R,174,161,14/11,0/0,0,0,576/357,431/211,"$19,538,187","$25,065,492",Richard Gasquet,Kei Nishikori
2019.08.05,Montreal,Outdoor,Hard,12,4,25,23,196,193,5,9,2,6,R,R,179,198,28/12,42/14,1,2,112/90,230/109,"$7,367,623","$19,838,180",Hubert Hurkacz,Stefanos Tsitsipas
2019.08.05,Montreal,Outdoor,Hard,2,11,25,26,198,188,19,4,3,0,R,L,198,181,29/10,32/16,0,2,339/150,135/101,"$32,407,055","$7,012,074",Alexander Zverev,Cameron Norrie
2019.08.05,Montreal,Outdoor,Hard,274,21,28,23,185,185,17,1,3,0,R,L,174,165,2/7,17/15,0,0,311/173,151/125,"$29,015,317","$9,303,108",Dominic Thiem,Denis Shapovalov
2019.08.05,Montreal,Outdoor,Hard,3,36,36,32,185,175,92,1,3,0,L,R,187,165,35/3,13/16,4,0,1063/212,111/121,"$131,338,131","$5,429,957",Rafael Nadal,Daniel Evans
2019.08.05,Montreal,Outdoor,Hard,20,12,35,25,193,196,11,5,1,1,R,R,187,179,12/6,28/12,1,1,523/301,112/90,"$20,890,958","$7,367,623",Gael Monfils,Hubert Hurkacz
2019.08.05,Montreal,Outdoor,Hard,19,64,34,36,183,183,10,15,7,2,R,R,165,174,23/10,14/11,1,0,359/215,576/357,"$16,083,239","$19,538,187",Roberto Bautista Agut,Richard Gasquet
2019.08.05,Montreal,Outdoor,Hard,1,70,26,26,198,185,13,5,2,1,R,R,182,187,27/10,16/16,0,0,249/109,97/86,"$24,151,740","$4,824,894",Daniil Medvedev,Cristian Garin
2019.08.05,Montreal,Outdoor,Hard,61,80,35,34,178,180,9,1,3,2,R,L,174,174,13/13,15/16,0,0,399/352,232/278,"$17,144,018","$9,175,704",Fabio Fognini,Adrian Mannarino
2019.08.05,Montreal,Outdoor,Hard,26,9,26,21,198,193,4,1,1,2,R,R,192,194,22/16,30/17,0,1,196/152,130/93,"$11,161,554","$7,443,072",Karen Khachanov,Felix Auger-Aliassime
2019.08.05,Montreal,Outdoor,Hard,2,28,25,30,198,185,19,5,3,1,R,R,198,174,29/10,12/21,0,0,339/150,143/159,"$32,407,055","$8,371,034",Alexander Zverev,Nikoloz Basilashvili
2019.08.05,Montreal,Outdoor,Hard,274,16,28,33,185,198,17,20,4,0,R,R,174,196,2/7,21/13,0,0,311/173,570/319,"$29,015,317","$30,588,972",Dominic Thiem,Marin Cilic
2019.08.05,Montreal,Outdoor,Hard,3,204,36,32,185,183,92,1,4,0,L,L,187,174,35/3,0/0,4,0,1063/212,119/138,"$131,338,131","$5,731,930",Rafael Nadal,Guido Pella
2019.08.05,Montreal,Outdoor,Hard,20,19,35,34,193,183,11,10,4,1,R,R,187,165,12/6,23/10,1,1,523/301,359/215,"$20,890,958","$16,083,239",Gael Monfils,Roberto Bautista Agut
2019.08.05,Montreal,Outdoor,Hard,26,2,26,25,198,198,4,19,2,3,R,R,192,198,22/16,29/10,0,0,196/152,339/150,"$11,161,554","$32,407,055",Karen Khachanov,Alexander Zverev
2019.08.05,Montreal,Outdoor,Hard,1,274,26,28,198,185,13,17,2,3,R,R,182,174,27/10,2/7,0,0,249/109,311/173,"$24,151,740","$29,015,317",Daniil Medvedev,Dominic Thiem
2019.08.05,Montreal,Outdoor,Hard,3,61,36,35,185,178,92,9,1,4,L,R,187,174,35/3,13/13,4,0,1063/212,399/352,"$131,338,131","$17,144,018",Rafael Nadal,Fabio Fognini
2019.08.05,Montreal,Outdoor,Hard,1,26,26,26,198,198,13,4,2,1,R,R,182,192,27/10,22/16,0,0,249/109,196/152,"$24,151,740","$11,161,554",Daniil Medvedev,Karen Khachanov
2019.08.05,Montreal,Outdoor,Hard,3,20,36,35,185,193,92,11,1,2,L,R,187,187,35/3,12/6,4,1,1063/212,523/301,"$131,338,131","$20,890,958",Rafael Nadal,Gael Monfils
2019.08.05,Montreal,Outdoor,Hard,3,1,36,26,185,198,92,13,5,1,L,R,187,182,35/3,27/10,4,0,1063/212,249/109,"$131,338,131","$24,151,740",Rafael Nadal,Daniil Medvedev
2019.08.11,Cincinnati,Outdoor,Hard,560,343,43,30,211,188,8,1,0,1,R,R,230,195,0/0,0/3,0,0,371/346,47/75,"$10,160,232","$3,454,806",Ivo Karlovic,Tennys Sandgren
2019.08.11,Cincinnati,Outdoor,Hard,105,39,23,25,183,196,0,1,0,0,R,R,170,180,4/4,22/18,0,1,6/10,92/88,"$596,925","$3,901,007",J.J. Wolf,Alexander Bublik
2019.08.11,Cincinnati,Outdoor,Hard,8,518,24,29,188,196,11,4,0,0,R,R,165,201,31/10,0/0,3,0,216/122,186/182,"$12,102,889","$6,291,443",Andrey Rublev,Bernard Tomic
2019.08.11,Cincinnati,Outdoor,Hard,246,46,40,25,188,193,7,0,0,1,L,R,194,176,0/9,7/14,0,0,503/484,69/69,"$18,585,117","$3,114,801",Feliciano Lopez,Lloyd Harris
2019.08.11,Cincinnati,Outdoor,Hard,97,84,26,33,170,183,1,1,1,1,L,R,141,174,5/10,7/14,0,0,80/103,117/144,"$3,805,379","$5,185,800",Yoshihito Nishioka,John Millman
2019.08.11,Cincinnati,Outdoor,Hard,125,584,31,23,193,183,2,0,0,0,L,R,198,180,9/19,0/0,0,0,162/196,0/0,"$5,904,021","$48,235",Federico Delbonis,John McNally
2019.08.11,Cincinnati,Outdoor,Hard,83,11,29,26,180,188,0,4,0,0,R,L,175,181,4/11,32/16,0,2,65/119,135/101,"$3,999,705","$7,012,074",Denis Kudla,Cameron Norrie
2019.08.11,Cincinnati,Outdoor,Hard,31,460,22,26,183,183,1,0,0,0,R,R,165,168,27/15,0/0,0,0,82/77,6/13,"$3,702,937","$1,063,485",Miomir Kecmanovic,Antoine Hoang
2019.08.11,Cincinnati,Outdoor,Hard,5,702,23,31,183,183,8,0,0,0,R,L,170,165,31/13,0/0,2,0,150/83,13/41,"$7,726,248","$1,666,323",Casper Ruud,Bradley Klahn
2019.08.11,Cincinnati,Outdoor,Hard,82,98,22,30,196,188,1,1,0,0,R,R,172,181,3/12,13/15,0,0,40/62,122/120,"$2,389,960","$5,266,060",Alexei Popyrin,Marton Fucsovics
2019.08.11,Cincinnati,Outdoor,Hard,262,36,38,32,178,175,8,1,0,2,R,R,154,165,1/3,13/16,0,0,478/387,111/121,"$13,749,731","$5,429,957",Philipp Kohlschreiber,Daniel Evans
2019.08.11,Cincinnati,Outdoor,Hard,23,326,31,31,188,191,6,0,1,0,R,R,172,195,21/16,0/2,0,0,251/200,66/91,"$13,678,168","$2,676,041",Pablo Carreno Busta,Marius Copil
2019.08.11,Cincinnati,Outdoor,Hard,58,57,33,22,185,196,4,1,0,0,R,R,163,175,12/12,17/13,1,0,212/250,51/35,"$7,851,170","$2,249,982",Joao Sousa,Sebastian Korda
2019.08.11,Cincinnati,Outdoor,Hard,213,104,34,29,183,191,1,4,0,0,R,R,159,195,1/7,6/7,0,0,172/229,178/146,"$6,720,550","$11,630,641",Mikhail Kukushkin,Jack Sock
2019.08.11,Cincinnati,Outdoor,Hard,83,82,29,22,180,196,0,1,0,1,R,R,175,172,4/11,3/12,0,0,65/119,40/62,"$3,999,705","$2,389,960",Denis Kudla,Alexei Popyrin
2019.08.11,Cincinnati,Outdoor,Hard,560,262,43,38,211,178,8,8,2,4,R,R,230,154,0/0,1/3,0,0,371/346,478/387,"$10,160,232","$13,749,731",Ivo Karlovic,Philipp Kohlschreiber
2019.08.11,Cincinnati,Outdoor,Hard,31,246,22,40,183,188,1,7,1,0,R,L,165,194,27/15,0/9,0,0,82/77,503/484,"$3,702,937","$18,585,117",Miomir Kecmanovic,Feliciano Lopez
2019.08.11,Cincinnati,Outdoor,Hard,5,125,23,31,183,193,8,2,2,1,R,L,170,198,31/13,9/19,2,0,150/83,162/196,"$7,726,248","$5,904,021",Casper Ruud,Federico Delbonis
2019.08.11,Cincinnati,Outdoor,Hard,23,105,31,23,188,183,6,0,0,0,R,R,172,170,21/16,4/4,0,0,251/200,6/10,"$13,678,168","$596,925",Pablo Carreno Busta,J.J. Wolf
2019.08.11,Cincinnati,Outdoor,Hard,97,58,26,33,170,185,1,4,1,0,L,R,141,163,5/10,12/12,0,1,80/103,212/250,"$3,805,379","$7,851,170",Yoshihito Nishioka,Joao Sousa
2019.08.11,Cincinnati,Outdoor,Hard,8,213,24,34,188,183,11,1,2,3,R,R,165,159,31/10,1/7,3,0,216/122,172/229,"$12,102,889","$6,720,550",Andrey Rublev,Mikhail Kukushkin
2019.08.11,Cincinnati,Outdoor,Hard,290,18,37,31,183,191,16,8,7,5,R,R,179,179,3/6,18/13,0,0,536/315,364/243,"$35,058,754","$21,498,490",Stan Wawrinka,Grigor Dimitrov
2019.08.11,Cincinnati,Outdoor,Hard,29,20,24,35,188,193,1,11,1,1,R,R,190,187,15/14,12/6,0,1,117/133,523/301,"$5,970,770","$20,890,958",Frances Tiafoe,Gael Monfils
2019.08.11,Cincinnati,Outdoor,Hard,122,560,32,43,193,211,0,8,2,0,R,R,202,230,2/11,0/0,0,0,166/202,371/346,"$7,597,772","$10,160,232",Jan-Lennard Struff,Ivo Karlovic
2019.08.11,Cincinnati,Outdoor,Hard,21,58,23,33,185,185,1,4,1,1,L,R,165,163,17/15,12/12,0,1,151/125,212/250,"$9,303,108","$7,851,170",Denis Shapovalov,Joao Sousa
2019.08.11,Cincinnati,Outdoor,Hard,14,69,29,27,170,188,4,2,2,1,R,R,141,181,26/16,14/16,0,0,232/182,89/98,"$12,477,487","$3,698,136",Diego Schwartzman,Laslo Djere
2019.08.11,Cincinnati,Outdoor,Hard,282,215,34,31,198,188,10,0,2,1,R,R,209,165,4/9,2/3,0,0,385/329,97/123,"$13,588,615","$8,972,885",Sam Querrey,Pierre-Hugues Herbert
2019.08.11,Cincinnati,Outdoor,Hard,210,83,28,29,185,180,5,0,2,1,R,R,185,175,3/6,4/11,0,0,139/128,65/119,"$8,105,164","$3,999,705",Lucas Pouille,Denis Kudla
2019.08.11,Cincinnati,Outdoor,Hard,204,5,32,23,183,183,1,8,2,0,L,R,174,170,0/0,31/13,0,2,119/138,150/83,"$5,731,930","$7,726,248",Guido Pella,Casper Ruud
2019.08.11,Cincinnati,Outdoor,Hard,92,126,33,38,196,188,3,7,1,0,R,L,176,198,3/17,4/7,0,0,240/286,558/438,"$9,836,848","$18,136,660",Benoit Paire,Fernando Verdasco
2019.08.11,Cincinnati,Outdoor,Hard,97,95,26,28,170,183,1,0,3,0,L,R,141,181,5/10,8/14,0,0,80/103,83/109,"$3,805,379","$4,027,008",Yoshihito Nishioka,Jordan Thompson
2019.08.11,Cincinnati,Outdoor,Hard,80,70,34,26,180,185,1,5,2,0,L,R,174,187,15/16,16/16,0,0,232/278,97/86,"$9,175,704","$4,824,894",Adrian Mannarino,Cristian Garin
2019.08.11,Cincinnati,Outdoor,Hard,170,15,28,26,180,196,1,7,1,0,R,R,154,209,4/5,18/6,0,2,35/50,130/69,"$2,101,811","$9,911,546",Juan Ignacio Londero,Matteo Berrettini
2019.08.11,Cincinnati,Outdoor,Hard,45,60,27,27,193,191,6,2,2,0,R,R,187,168,21/7,17/19,0,0,189/110,84/87,"$11,194,480","$3,990,596",Nick Kyrgios,Lorenzo Sonego
2019.08.11,Cincinnati,Outdoor,Hard,213,0,34,(),183,,1,0,0,0,R,U,159,kg,1/7,0/212,0,0,172/229,0/13739,"$6,720,550",,Mikhail Kukushkin, Bye
2019.08.11,Cincinnati,Outdoor,Hard,31,9,22,21,183,193,1,1,2,0,R,R,165,194,27/15,30/17,0,1,82/77,130/93,"$3,702,937","$7,443,072",Miomir Kecmanovic,Felix Auger-Aliassime
2019.08.11,Cincinnati,Outdoor,Hard,64,50,36,35,183,191,15,46,4,9,R,R,174,181,14/11,19/11,0,0,576/357,710/225,"$19,538,187","$62,913,301",Richard Gasquet,Andy Murray
2019.08.11,Cincinnati,Outdoor,Hard,125,0,31,(),193,,2,0,0,0,L,U,198,kg,9/19,0/212,0,0,162/196,0/13739,"$5,904,021",,Federico Delbonis, Bye
2019.08.11,Cincinnati,Outdoor,Hard,24,147,23,29,183,185,5,3,3,3,R,R,152,171,28/16,2/6,0,0,137/99,65/111,"$7,228,398","$4,438,907",Alex de Minaur,Marco Cecchinato
2019.08.11,Cincinnati,Outdoor,Hard,23,175,31,37,188,183,6,14,4,3,R,R,172,154,21/16,4/6,0,0,251/200,501/392,"$13,678,168","$15,918,767",Pablo Carreno Busta,Gilles Simon
2019.08.11,Cincinnati,Outdoor,Hard,67,13,31,24,180,196,6,3,1,1,R,R,154,190,22/16,29/11,1,2,314/213,160/134,"$16,255,861","$8,193,645",David Goffin,Taylor Fritz
2019.08.11,Cincinnati,Outdoor,Hard,8,28,24,30,188,185,11,5,3,3,R,R,165,174,31/10,12/21,3,0,216/122,143/159,"$12,102,889","$8,371,034",Andrey Rublev,Nikoloz Basilashvili
2019.08.11,Cincinnati,Outdoor,Hard,109,16,32,33,175,198,1,20,1,1,R,R,152,196,5/7,21/13,0,0,91/125,570/319,"$4,436,940","$30,588,972",Radu Albot,Marin Cilic
2019.08.11,Cincinnati,Outdoor,Hard,22,75,37,32,208,183,16,1,6,1,R,R,238,183,17/14,8/18,0,0,474/300,160/212,"$21,433,777","$7,697,271",John Isner,Dusan Lajovic
2019.08.11,Cincinnati,Outdoor,Hard,17,183,24,25,211,188,4,2,1,1,R,R,225,187,20/14,2/6,2,0,88/83,170/149,"$4,198,775","$8,749,826",Reilly Opelka,Borna Coric
2019.08.11,Cincinnati,Outdoor,Hard,19,12,34,25,183,196,10,5,3,0,R,R,165,179,23/10,28/12,1,1,359/215,112/90,"$16,083,239","$7,367,623",Roberto Bautista Agut,Hubert Hurkacz
2019.08.11,Cincinnati,Outdoor,Hard,1,497,26,27,198,188,13,2,2,2,R,R,182,183,27/10,0/0,0,0,249/109,117/115,"$24,151,740","$5,765,703",Daniil Medvedev,Kyle Edmund
2019.08.11,Cincinnati,Outdoor,Hard,26,0,26,(),198,,4,0,0,0,R,U,192,kg,22/16,0/212,0,0,196/152,0/13739,"$11,161,554",,Karen Khachanov, Bye
2019.08.11,Cincinnati,Outdoor,Hard,2,0,25,(),198,,19,0,0,0,R,U,198,kg,29/10,0/212,0,0,339/150,0/13739,"$32,407,055",,Alexander Zverev, Bye
2019.08.11,Cincinnati,Outdoor,Hard,158,0,32,(),178,,12,0,0,0,R,U,161,kg,0/0,0/212,0,0,431/211,0/13739,"$25,065,492",,Kei Nishikori, Bye
2019.08.11,Cincinnati,Outdoor,Hard,4,0,23,(),193,,9,0,0,0,R,U,198,kg,42/14,0/212,2,0,230/109,0/13739,"$19,838,180",,Stefanos Tsitsipas, Bye
2019.08.11,Cincinnati,Outdoor,Hard,0,0,(1,(),185,,103,0,0,0,R,U,187,kg,0/0,0/212,0,0,1251/275,0/13739,"$130,594,339",,Roger Federer, Bye
2019.08.11,Cincinnati,Outdoor,Hard,7,0,35,(),188,,88,0,0,0,R,U,170,kg,23/5,0/212,2,0,1012/204,0/13739,"$158,996,253",,Novak Djokovic, Bye
2019.08.11,Cincinnati,Outdoor,Hard,14,109,29,32,170,175,4,1,1,0,R,R,141,152,26/16,5/7,0,0,232/182,91/125,"$12,477,487","$4,436,940",Diego Schwartzman,Radu Albot
